commande_id,client_id,date_commande,montant,statut
2817,225,2024-02-23,404.65,En attente
2818,289,2023-12-01,254.46,Annulee
2819,363,2023-11-15,956.44,Annulee
2820,266,2024-06-26,494.51,Annulee
2821,229,2024-08-09,96.99,Livree
2822,696,2024-08-21,304.09,En attente
2823,271,2024-08-27,100.98,Annulee
2824,452,2024-04-07,679.62,Expédiee
2825,219,2023-11-29,942.67,Livree
2826,13,2023-12-26,261.76,Expédiee
2827,849,2023-11-05,0.89,Livree
2828,111,2024-09-13,718.12,Expédiee
2829,72,2024-06-29,719.29,Expédiee
2830,974,2023-12-22,951.19,En attente
2831,953,2024-06-05,561.78,Livree
2832,580,2024-08-26,739.12,Livree
2833,652,2023-11-14,858.42,Annulee
2834,380,2024-06-14,144.92,En attente
2835,422,2023-11-14,486.65,En attente
2836,294,2024-03-31,805.83,En attente
2837,163,2024-08-29,658.67,Expédiee
2838,628,2024-05-07,771.52,En attente
2839,422,2024-05-07,711.62,En attente
2840,158,2023-11-03,952.63,Annulee
2841,623,2024-02-01,338.22,Livree
2842,448,2024-09-01,812.45,En attente
2843,632,2024-05-05,477.78,Livree
2844,823,2024-01-13,173.58,En attente
2845,874,2024-01-22,250.04,Annulee
2846,26,2024-04-13,527.69,Expédiee
2847,206,2024-04-12,341.3,En attente
2848,654,2023-12-01,231.94,Livree
2849,801,2024-02-21,123.14,En attente
2850,354,2024-08-28,506.47,Expédiee
2851,696,2024-07-05,680.83,Expédiee
2852,449,2024-06-01,952.72,En attente
2853,210,2024-02-03,128.84,Annulee
2854,225,2024-08-23,383.98,En attente
2855,528,2023-12-29,413.5,Annulee
2856,956,2023-12-28,193.9,Livree
2857,813,2024-04-27,79.34,Annulee
2858,611,2024-07-11,72.03,Annulee
2859,248,2023-10-08,837.44,Annulee
2860,648,2024-07-09,315.01,En attente
2861,701,2024-09-20,881.45,En attente
2862,453,2023-11-03,401.0,En attente
2863,69,2024-07-11,83.59,Expédiee
2864,603,2023-10-20,74.15,Expédiee
2865,353,2023-10-18,199.19,Livree
2866,79,2023-11-20,728.05,En attente
2867,936,2024-03-12,573.48,En attente
2868,629,2024-03-02,383.86,Annulee
2869,170,2024-09-30,691.36,Annulee
2870,735,2024-02-24,755.63,En attente
2871,894,2024-05-16,969.99,Expédiee
2872,933,2024-06-27,286.34,En attente
2873,953,2024-01-17,265.54,Livree
2874,326,2024-04-12,605.16,Annulee
2875,516,2024-07-02,463.33,Livree
2876,264,2024-06-22,796.68,Annulee
2877,103,2024-08-05,37.75,Livree
2878,302,2023-11-18,1.09,Livree
2879,677,2023-11-18,479.88,Expédiee
2880,714,2024-09-17,881.98,Annulee
2881,719,2024-05-05,401.32,Livree
2882,442,2024-01-11,875.66,Annulee
2883,369,2024-08-06,156.15,En attente
2884,642,2024-09-13,752.96,Livree
2885,323,2023-11-02,520.73,En attente
2886,630,2024-02-15,175.11,Livree
2887,442,2024-04-27,648.06,Livree
2888,523,2024-09-07,402.31,Expédiee
2889,134,2024-06-12,877.03,En attente
2890,847,2023-12-28,647.15,Livree
2891,975,2024-03-31,395.9,Annulee
2892,762,2024-06-20,877.45,Livree
2893,385,2023-10-17,755.32,En attente
2894,7,2024-09-23,572.77,Expédiee
2895,206,2024-03-04,402.79,Expédiee
2896,460,2024-01-03,858.98,En attente
2897,462,2024-07-13,770.38,Annulee
2898,327,2023-11-13,240.45,Expédiee
2899,293,2023-12-02,19.44,Livree
2900,326,2024-06-20,407.96,En attente
2901,107,2023-11-22,313.39,Annulee
2902,860,2024-08-13,422.83,En attente
2903,436,2023-11-09,275.13,En attente
2904,550,2024-08-30,563.04,Livree
2905,969,2024-03-29,62.71,Livree
2906,510,2024-01-05,790.4,Annulee
2907,387,2024-02-29,934.54,Expédiee
2908,462,2023-11-11,821.31,Annulee
2909,903,2023-10-07,694.4,Annulee
2910,801,2023-10-19,879.58,Livree
2911,400,2024-06-26,14.28,Expédiee
2912,473,2024-05-19,364.25,Expédiee
2913,180,2023-10-27,524.54,Annulee
2914,971,2024-02-21,499.49,En attente
2915,474,2024-04-06,552.56,Annulee
2916,180,2024-08-11,262.03,Livree
2917,891,2023-11-02,452.87,En attente
2918,538,2024-06-04,437.82,Livree
2919,716,2023-10-13,569.12,Annulee
2920,866,2024-03-24,985.4,Annulee
2921,817,2023-11-23,263.24,Livree
2922,198,2024-04-20,98.34,En attente
2923,780,2023-12-23,323.13,Livree
2924,708,2024-02-20,330.17,Livree
2925,678,2024-04-07,164.15,En attente
2926,276,2023-11-15,963.99,Annulee
2927,697,2023-12-04,250.67,Livree
2928,497,2023-10-30,191.86,Expédiee
2929,525,2023-12-11,122.22,Expédiee
2930,516,2024-01-13,956.93,Expédiee
2931,403,2024-02-10,233.45,En attente
2932,414,2024-02-23,804.66,Expédiee
2933,937,2024-07-09,668.62,Livree
2934,112,2024-04-23,830.51,En attente
2935,407,2024-06-12,754.61,Expédiee
2936,510,2024-04-09,114.41,Expédiee
2937,494,2023-12-06,400.5,Expédiee
2938,1000,2024-03-16,80.24,Livree
2939,978,2024-04-27,144.9,En attente
2940,860,2023-10-12,233.7,En attente
2941,599,2024-02-23,881.91,En attente
2942,374,2024-09-15,866.76,Livree
2943,324,2024-02-07,775.05,Livree
2944,307,2024-02-04,562.92,Annulee
2945,474,2024-03-11,418.91,Annulee
2946,148,2023-10-07,765.19,Livree
2947,154,2024-03-20,20.58,Expédiee
2948,560,2023-10-27,911.84,Livree
2949,187,2024-07-27,827.15,En attente
2950,174,2024-05-30,718.44,Annulee
2951,456,2024-02-13,816.61,Expédiee
2952,545,2024-09-07,685.83,Annulee
2953,366,2023-10-27,652.91,Annulee
2954,192,2024-03-13,252.41,En attente
2955,179,2024-08-26,875.48,Annulee
2956,651,2024-04-16,776.75,Annulee
2957,297,2024-01-07,914.13,Annulee
2958,201,2024-03-15,283.28,Livree
2959,659,2023-12-06,771.15,Annulee
2960,181,2024-09-02,380.72,Livree
2961,819,2024-05-14,999.65,Expédiee
2962,866,2024-06-01,678.54,Annulee
2963,463,2024-03-07,738.89,En attente
2964,84,2023-10-16,898.34,Annulee
2965,127,2024-06-30,811.43,Annulee
2966,287,2023-11-13,487.7,Expédiee
2967,517,2024-02-01,365.04,Expédiee
2968,743,2024-04-09,378.66,Expédiee
2969,746,2024-03-14,225.52,Livree
2970,137,2023-12-18,424.77,Annulee
2971,580,2023-12-18,316.79,Annulee
2972,188,2024-04-23,727.55,Expédiee
2973,800,2024-04-10,786.76,En attente
2974,287,2024-07-02,440.91,Annulee
2975,662,2023-11-10,487.31,Expédiee
2976,568,2024-04-24,92.08,Livree
2977,370,2023-12-19,17.57,Annulee
2978,362,2024-08-02,573.54,En attente
2979,288,2024-09-29,43.53,En attente
2980,386,2024-03-08,461.77,En attente
2981,179,2024-06-08,375.99,Annulee
2982,631,2023-12-08,241.64,Expédiee
2983,718,2024-05-07,279.09,Expédiee
2984,563,2024-09-23,534.88,Expédiee
2985,902,2024-06-04,693.51,Livree
2986,710,2024-08-23,457.43,Livree
2987,643,2024-01-20,81.71,Expédiee
2988,202,2024-09-26,106.92,Expédiee
2989,190,2024-03-11,268.14,Expédiee
2990,369,2024-08-03,131.28,Annulee
2991,724,2023-12-23,6.67,Expédiee
2992,917,2024-06-18,152.61,Annulee
2993,885,2024-02-25,521.61,Expédiee
2994,585,2024-07-05,370.21,Livree
2995,281,2024-09-16,992.48,Expédiee
2996,791,2024-05-24,64.35,Expédiee
2997,805,2024-07-11,216.25,Livree
2998,750,2024-07-07,974.91,En attente
2999,287,2024-07-26,457.61,Livree
3000,425,2023-11-07,825.05,Livree
3001,492,2024-05-26,612.0,En attente
3002,64,2023-10-20,532.55,Livree
3003,545,2024-04-27,714.08,En attente
3004,77,2024-08-31,227.39,Expédiee
3005,41,2024-02-26,583.49,Livree
3006,58,2024-07-04,525.65,Expédiee
3007,412,2024-01-19,630.35,En attente
3008,612,2024-03-18,435.0,Livree
3009,714,2024-07-19,111.47,En attente
3010,274,2024-09-01,831.44,En attente
3011,667,2023-10-14,120.88,Livree
3012,580,2024-08-05,90.76,Annulee
3013,632,2024-09-26,430.41,En attente
3014,2,2024-08-19,706.73,En attente
3015,61,2024-05-16,443.02,Livree
3016,789,2024-07-08,134.31,Livree
3017,663,2024-02-16,516.9,En attente
3018,10,2024-03-25,751.84,Expédiee
3019,292,2024-02-25,239.47,Annulee
3020,586,2024-07-25,405.15,En attente
3021,499,2024-07-14,277.34,En attente
3022,586,2024-04-15,452.58,Annulee
3023,251,2024-03-28,480.05,Livree
3024,433,2024-02-07,502.15,En attente
3025,525,2024-07-01,592.41,Livree
3026,223,2024-02-15,67.09,Livree
3027,544,2024-03-17,875.34,Livree
3028,361,2024-07-12,348.02,Annulee
3029,924,2024-08-19,331.41,Expédiee
3030,232,2024-08-28,7.31,Expédiee
3031,476,2024-05-03,885.84,Annulee
3032,732,2024-05-15,408.49,Expédiee
3033,554,2024-09-15,912.71,En attente
3034,472,2023-11-26,159.85,En attente
3035,193,2023-12-29,294.26,Expédiee
3036,881,2024-01-09,748.88,Livree
3037,583,2024-04-28,813.83,Livree
3038,367,2024-06-03,374.72,Annulee
3039,580,2024-03-03,254.42,En attente
3040,683,2024-05-17,583.3,Livree
3041,123,2024-02-08,965.48,En attente
3042,311,2024-05-23,265.11,Expédiee
3043,238,2024-06-20,410.54,En attente
3044,970,2024-08-27,87.25,Expédiee
3045,414,2024-08-18,72.79,Livree
3046,632,2024-02-15,548.01,Livree
3047,337,2024-03-18,895.19,Annulee
3048,551,2024-04-29,534.17,Expédiee
3049,995,2024-04-20,383.82,Expédiee
3050,723,2024-03-07,528.67,En attente
3051,526,2024-03-23,629.98,Annulee
3052,55,2023-11-04,214.23,Annulee
3053,621,2024-08-06,604.14,Annulee
3054,562,2024-02-08,369.68,Annulee
3055,717,2024-04-05,289.98,Livree
3056,539,2024-09-08,867.22,Expédiee
3057,354,2024-03-04,465.77,Livree
3058,315,2024-05-23,732.82,Annulee
3059,31,2024-06-03,292.86,Livree
3060,74,2024-02-11,359.53,Expédiee
3061,929,2024-05-18,862.75,En attente
3062,544,2024-07-26,52.98,Expédiee
3063,495,2024-05-15,173.52,En attente
3064,570,2024-09-07,441.69,Annulee
3065,883,2024-08-14,463.59,Livree
3066,216,2024-01-18,140.29,Annulee
3067,289,2023-11-07,451.25,Livree
3068,849,2024-05-04,441.1,Livree
3069,475,2024-03-03,105.94,Livree
3070,810,2024-02-20,364.07,Annulee
3071,702,2024-07-08,249.25,En attente
3072,17,2023-10-19,19.14,Annulee
3073,524,2023-12-18,66.06,En attente
3074,108,2024-01-02,859.88,En attente
3075,236,2023-10-05,166.2,Annulee
3076,120,2024-08-25,466.6,En attente
3077,32,2024-03-19,681.04,Annulee
3078,221,2024-08-12,214.89,En attente
3079,486,2023-11-12,936.7,Expédiee
3080,621,2024-07-01,709.01,Expédiee
3081,902,2024-02-13,927.44,En attente
3082,989,2024-04-18,462.22,Expédiee
3083,722,2023-12-21,36.31,En attente
3084,891,2024-08-05,993.29,Expédiee
3085,182,2023-10-07,574.23,En attente
3086,799,2024-02-08,926.57,En attente
3087,384,2024-01-26,259.31,En attente
3088,888,2024-09-21,400.59,Livree
3089,279,2024-03-14,473.16,Annulee
3090,515,2024-07-14,583.91,En attente
3091,213,2024-04-09,764.29,Livree
3092,841,2024-02-13,515.95,Expédiee
3093,699,2024-03-04,598.31,Annulee
3094,946,2024-08-22,570.46,Expédiee
3095,962,2024-01-07,449.01,Expédiee
3096,805,2024-09-26,148.7,Livree
3097,911,2024-06-23,892.09,Expédiee
3098,636,2024-06-19,904.15,Expédiee
3099,48,2023-11-21,773.59,Livree
3100,14,2024-07-18,433.99,Livree
3101,44,2024-05-17,405.22,En attente
3102,441,2024-05-10,298.81,Expédiee
3103,618,2023-12-15,116.11,Expédiee
3104,397,2023-11-14,339.36,Expédiee
3105,669,2024-09-04,985.7,Livree
3106,564,2024-07-07,660.39,En attente
3107,780,2024-01-27,670.32,En attente
3108,176,2024-04-02,180.14,En attente
3109,462,2024-08-05,785.84,Annulee
3110,216,2024-05-23,568.54,Livree
3111,269,2023-10-23,529.29,En attente
3112,871,2024-08-13,938.13,Annulee
3113,939,2024-07-26,142.34,En attente
3114,766,2024-05-06,534.52,Annulee
3115,360,2023-12-21,163.57,En attente
3116,146,2024-01-01,130.13,Annulee
3117,932,2024-02-16,19.09,Livree
3118,579,2024-06-12,951.73,En attente
3119,78,2024-08-07,400.64,Annulee
3120,85,2024-05-27,223.12,Annulee
3121,285,2024-09-22,661.65,Livree
3122,274,2024-02-21,437.1,Annulee
3123,11,2024-08-25,185.08,En attente
3124,359,2024-03-17,547.42,Expédiee
3125,68,2024-02-19,98.18,Annulee
3126,605,2024-03-19,865.12,Expédiee
3127,122,2024-04-30,367.66,Livree
3128,656,2024-04-21,164.95,Expédiee
3129,769,2024-05-12,10.71,Expédiee
3130,486,2023-12-29,431.15,Livree
3131,381,2024-05-20,161.32,En attente
3132,373,2024-01-18,57.69,Livree
3133,315,2024-07-17,666.99,Livree
3134,860,2024-06-06,892.05,Annulee
3135,547,2024-01-03,940.69,Expédiee
3136,943,2024-01-04,412.43,Livree
3137,433,2024-09-05,988.22,Expédiee
3138,798,2023-11-10,312.11,En attente
3139,530,2024-02-11,662.34,Livree
3140,205,2024-07-18,358.72,Expédiee
3141,171,2024-01-11,299.68,En attente
3142,433,2024-06-28,696.72,Annulee
3143,728,2023-11-09,151.28,Annulee
3144,432,2024-04-28,866.68,En attente
3145,249,2024-02-11,869.68,Livree
3146,555,2024-06-24,523.03,Expédiee
3147,479,2023-10-27,545.7,En attente
3148,160,2024-07-31,788.93,Livree
3149,962,2023-11-26,858.99,Livree
3150,846,2024-04-14,859.94,Livree
3151,277,2024-09-25,861.29,Livree
3152,118,2024-05-31,155.99,En attente
3153,151,2023-10-23,532.39,Livree
3154,512,2023-12-13,866.07,En attente
3155,473,2024-05-28,390.4,Annulee
3156,352,2024-08-23,805.18,Livree
3157,830,2024-08-27,895.12,Livree
3158,263,2024-07-22,40.76,En attente
3159,171,2024-06-29,931.64,Livree
3160,309,2024-09-18,784.84,Expédiee
3161,894,2024-08-01,694.33,Annulee
3162,375,2024-08-02,713.84,Livree
3163,460,2024-07-19,899.52,Annulee
3164,372,2024-06-27,755.44,Expédiee
3165,223,2024-08-21,937.82,Expédiee
3166,278,2023-12-24,297.41,Livree
3167,479,2024-03-07,154.2,Expédiee
3168,72,2024-04-17,66.28,Annulee
3169,773,2024-05-04,557.3,Expédiee
3170,731,2024-06-19,194.31,Livree
3171,979,2024-09-21,180.42,Annulee
3172,869,2024-02-15,439.24,En attente
3173,660,2024-08-22,775.77,Livree
3174,758,2024-09-21,107.73,En attente
3175,407,2024-08-21,620.34,Expédiee
3176,445,2024-08-10,887.36,Annulee
3177,522,2023-12-31,983.1,Expédiee
3178,927,2023-11-21,531.41,En attente
3179,863,2024-04-04,61.34,Annulee
3180,672,2024-01-04,826.72,En attente
3181,25,2024-08-17,907.0,En attente
3182,322,2024-05-03,451.21,En attente
3183,563,2023-10-17,441.7,Annulee
3184,751,2024-03-09,122.13,Annulee
3185,546,2024-07-27,765.36,En attente
3186,407,2023-10-27,987.5,Livree
3187,234,2024-08-31,962.54,Livree
3188,746,2024-07-26,487.65,En attente
3189,679,2024-06-21,478.66,En attente
3190,30,2024-04-20,272.92,Annulee
3191,124,2024-06-17,667.88,Expédiee
3192,126,2024-09-12,540.19,Expédiee
3193,676,2023-11-19,515.31,Annulee
3194,870,2023-10-22,802.17,Livree
3195,681,2024-01-06,185.81,En attente
3196,593,2024-01-08,494.9,Livree
3197,752,2023-10-29,556.74,Livree
3198,432,2024-02-19,953.05,En attente
3199,498,2024-08-02,293.69,Livree
3200,169,2024-07-29,275.18,En attente
3201,266,2024-06-12,70.56,En attente
3202,730,2024-08-26,760.0,Livree
3203,764,2023-12-04,748.59,En attente
3204,785,2024-04-26,56.95,Annulee
3205,938,2023-10-11,938.43,Annulee
3206,368,2024-02-22,673.14,Annulee
3207,717,2024-02-26,399.37,Expédiee
3208,946,2024-08-11,529.39,En attente
3209,538,2024-01-09,148.74,Annulee
3210,320,2023-11-17,85.53,Expédiee
3211,58,2024-09-25,891.77,En attente
3212,146,2024-09-25,473.35,En attente
3213,511,2024-05-23,8.7,En attente
3214,90,2024-01-15,638.9,Annulee
3215,386,2023-12-04,78.13,En attente
3216,613,2024-10-02,255.33,Livree
3217,932,2024-03-30,847.73,Expédiee
3218,745,2024-03-21,755.14,En attente
3219,760,2024-03-02,604.8,Expédiee
3220,615,2024-02-05,765.09,En attente
3221,691,2024-05-29,646.23,Expédiee
3222,346,2023-11-07,796.61,Annulee
3223,387,2024-01-16,42.73,Livree
3224,811,2023-12-18,87.12,Expédiee
3225,160,2023-11-07,410.62,Livree
3226,802,2024-01-07,115.55,Expédiee
3227,196,2023-11-11,463.55,Annulee
3228,166,2024-03-27,518.73,Livree
3229,375,2024-08-13,895.21,Annulee
3230,554,2024-09-13,704.03,Expédiee
3231,157,2024-06-18,868.8,Expédiee
3232,669,2024-08-03,173.19,Annulee
3233,65,2024-05-31,718.82,Expédiee
3234,497,2024-07-19,552.17,En attente
3235,419,2024-05-18,352.61,Expédiee
3236,560,2024-01-28,674.68,Expédiee
3237,963,2024-03-03,436.21,En attente
3238,350,2024-05-13,486.87,Expédiee
3239,235,2024-01-10,601.72,Annulee
3240,500,2024-09-18,627.82,Expédiee
3241,538,2024-02-23,647.98,Expédiee
3242,896,2023-10-12,332.97,Livree
3243,255,2024-10-01,563.41,Livree
3244,618,2024-01-23,650.91,Annulee
3245,41,2024-01-26,20.22,Annulee
3246,805,2024-09-29,985.42,Annulee
3247,298,2024-09-17,716.01,Expédiee
3248,460,2024-01-18,933.03,En attente
3249,887,2024-03-24,340.85,En attente
3250,773,2024-02-13,679.05,En attente
3251,18,2024-02-14,553.27,Livree
3252,349,2024-06-30,257.25,Annulee
3253,410,2024-01-05,947.08,Expédiee
3254,454,2024-04-24,693.46,Annulee
3255,181,2023-10-25,236.29,Annulee
3256,938,2023-11-05,678.95,Expédiee
3257,338,2023-11-12,276.96,Annulee
3258,538,2024-09-14,982.89,Expédiee
3259,910,2024-02-16,383.79,En attente
3260,795,2024-07-08,693.85,Annulee
3261,322,2024-04-20,181.03,Annulee
3262,90,2024-06-30,222.89,En attente
3263,867,2023-10-25,65.86,En attente
3264,906,2024-03-15,265.68,Expédiee
3265,32,2023-10-31,764.53,Annulee
3266,762,2024-01-23,896.17,En attente
3267,644,2024-06-17,600.24,Expédiee
3268,57,2024-01-13,402.49,En attente
3269,280,2024-01-13,336.14,Expédiee
3270,23,2023-10-15,944.02,En attente
3271,230,2024-01-06,537.84,Expédiee
3272,616,2024-06-19,966.62,Annulee
3273,495,2023-12-04,751.44,En attente
3274,736,2023-10-20,659.86,Annulee
3275,189,2024-03-08,677.49,Expédiee
3276,321,2024-06-11,188.26,En attente
3277,631,2024-07-19,460.02,Expédiee
3278,284,2023-12-22,252.36,Livree
3279,68,2023-11-01,780.5,En attente
3280,614,2024-06-10,816.21,Expédiee
3281,194,2024-06-20,569.04,Livree
3282,781,2024-06-16,112.22,En attente
3283,301,2024-03-17,369.13,Livree
3284,830,2023-10-16,836.51,Expédiee
3285,382,2023-10-27,971.35,En attente
3286,41,2024-07-25,596.37,Expédiee
3287,444,2024-08-04,136.14,Livree
3288,999,2024-07-01,445.52,En attente
3289,55,2024-04-26,400.48,Annulee
3290,80,2023-11-21,941.19,Expédiee
3291,354,2023-10-21,12.33,Annulee
3292,553,2024-03-17,972.67,Annulee
3293,729,2023-11-22,151.17,En attente
3294,970,2023-11-10,533.01,Annulee
3295,515,2023-11-28,311.34,Annulee
3296,282,2024-09-10,543.36,Expédiee
3297,938,2024-04-26,883.38,Livree
3298,530,2024-08-31,5.2,Annulee
3299,483,2024-09-03,702.85,Annulee
3300,819,2023-10-15,910.06,Expédiee
3301,675,2024-09-20,116.79,Livree
3302,201,2023-11-16,368.98,Expédiee
3303,590,2023-11-22,72.23,Expédiee
3304,215,2024-03-18,913.72,Annulee
3305,115,2024-09-25,256.92,Livree
3306,483,2023-10-29,726.02,Annulee
3307,945,2023-12-04,809.6,En attente
3308,418,2024-05-22,189.62,En attente
3309,863,2024-03-22,487.7,En attente
3310,938,2024-09-05,921.44,Livree
3311,153,2024-01-25,978.46,En attente
3312,31,2024-02-15,97.94,Expédiee
3313,983,2023-11-13,918.1,Livree
3314,984,2023-10-22,96.58,En attente
3315,824,2024-02-02,776.99,En attente
3316,735,2024-07-13,0.28,Expédiee
3317,846,2024-09-14,947.27,En attente
3318,501,2024-05-14,420.37,Expédiee
3319,266,2024-05-23,849.48,Expédiee
3320,189,2024-04-06,687.51,Expédiee
3321,371,2024-09-15,302.7,Livree
3322,638,2024-10-01,711.74,Annulee
3323,858,2024-03-10,983.05,Annulee
3324,601,2024-05-13,561.37,Annulee
3325,201,2023-12-06,44.92,Annulee
3326,568,2024-06-04,15.95,Livree
3327,134,2024-09-13,441.7,Annulee
3328,893,2024-03-29,502.08,En attente
3329,818,2023-10-16,800.15,En attente
3330,338,2024-09-03,136.86,En attente
3331,653,2023-11-29,392.77,En attente
3332,604,2024-04-22,246.24,Annulee
3333,505,2023-11-11,706.07,Annulee
3334,735,2024-09-23,855.18,Expédiee
3335,396,2024-06-16,894.72,Annulee
3336,656,2024-09-05,440.88,Expédiee
3337,839,2023-10-22,652.59,Annulee
3338,630,2023-10-06,25.03,Expédiee
3339,435,2024-04-17,905.33,Expédiee
3340,76,2024-03-04,891.93,En attente
3341,854,2024-05-25,456.36,Annulee
3342,979,2024-01-28,921.54,En attente
3343,166,2023-11-28,515.27,Annulee
3344,643,2024-01-25,599.54,En attente
3345,387,2024-04-17,829.35,Annulee
3346,375,2024-06-13,285.85,En attente
3347,499,2024-05-27,72.35,Livree
3348,321,2024-08-24,73.59,Annulee
3349,903,2024-02-13,544.79,En attente
3350,454,2024-07-28,712.34,Livree
3351,661,2024-04-25,896.41,Livree
3352,442,2024-02-05,705.46,Expédiee
3353,692,2023-10-20,747.11,Expédiee
3354,29,2024-07-29,312.02,Annulee
3355,539,2024-04-20,473.62,Livree
3356,493,2023-10-26,127.02,Expédiee
3357,472,2024-10-01,948.1,Annulee
3358,5,2024-03-19,118.73,Annulee
3359,814,2023-12-28,617.3,Annulee
3360,549,2024-03-28,305.05,Livree
3361,619,2024-02-16,658.41,Livree
3362,862,2024-09-12,654.88,En attente
3363,728,2024-08-30,711.68,Annulee
3364,393,2024-07-16,814.46,Livree
3365,806,2023-10-11,693.69,En attente
3366,263,2024-08-02,395.12,Expédiee
3367,244,2024-09-30,859.18,En attente
3368,647,2024-08-27,254.3,Annulee
3369,38,2023-11-26,164.36,Expédiee
3370,507,2023-10-21,719.61,En attente
3371,728,2023-12-02,330.92,Annulee
3372,356,2024-03-30,619.15,Annulee
3373,684,2024-09-05,558.27,En attente
3374,267,2024-02-14,709.37,En attente
3375,468,2024-03-23,955.76,Livree
3376,427,2024-08-21,452.28,En attente
3377,702,2024-09-24,937.94,En attente
3378,463,2024-04-11,184.61,En attente
3379,140,2024-09-12,249.15,Annulee
3380,138,2023-10-20,944.56,Expédiee
3381,205,2023-11-19,317.7,En attente
3382,722,2024-09-29,885.47,Livree
3383,206,2024-09-03,125.93,Expédiee
3384,783,2023-10-28,801.06,Annulee
3385,530,2024-09-27,848.36,Livree
3386,131,2024-07-23,281.29,Livree
3387,181,2023-12-28,669.33,En attente
3388,315,2023-10-31,334.68,Annulee
3389,596,2024-06-24,912.16,Expédiee
3390,733,2024-01-15,58.7,Annulee
3391,891,2023-12-23,840.15,En attente
3392,450,2024-02-23,954.02,En attente
3393,381,2024-04-20,139.96,En attente
3394,796,2024-03-16,316.22,Annulee
3395,773,2024-04-09,155.85,Expédiee
3396,988,2023-12-17,831.23,En attente
3397,808,2024-06-27,878.43,Annulee
3398,717,2024-07-14,350.18,Annulee
3399,479,2024-06-21,338.89,Expédiee
3400,319,2024-09-18,24.93,Annulee
3401,469,2024-03-17,361.37,Expédiee
3402,217,2024-05-04,473.54,En attente
3403,426,2024-03-02,997.97,En attente
